Date,Open,High,Low,Close,Adj Close,Volume,Stock Name,daily_sentiment
2021-09-30,53.7599983215332,53.97999954223633,53.2599983215332,53.27999877929688,50.89211654663086,20534100,INTC,0.0
2021-10-01,53.650001525878906,54.11000061035156,53.04999923706055,53.86000061035156,51.44612503051758,19895100,INTC,0.0
2021-10-04,53.93000030517578,54.33000183105469,53.08000183105469,53.470001220703125,51.07360458374024,27353300,INTC,0.0
2021-10-05,53.54999923706055,54.34000015258789,53.47999954223633,53.95000076293945,51.53208923339844,18129400,INTC,0.0
2021-10-06,53.47999954223633,54.06999969482422,53.06999969482422,53.97999954223633,51.56074523925781,20059600,INTC,0.0
2021-10-07,54.31999969482422,54.9900016784668,54.119998931884766,54.18000030517578,51.75178527832031,20704400,INTC,0.368
2021-10-08,54.54999923706055,54.58000183105469,53.70000076293945,53.810001373291016,51.39836502075195,16068000,INTC,0.368
2021-10-11,53.810001373291016,54.40999984741211,53.41999816894531,53.43999862670898,51.04494094848633,14398800,INTC,0.368
2021-10-12,53.56999969482422,53.720001220703125,52.0099983215332,52.16999816894531,49.83186721801758,32784300,INTC,0.368
2021-10-13,52.380001068115234,52.58000183105469,51.869998931884766,52.2599983215332,49.91783142089844,18534000,INTC,0.368
2021-10-14,52.900001525878906,54.0,52.72999954223633,53.900001525878906,51.48433303833008,26586700,INTC,-0.6792
2021-10-15,54.20000076293945,54.4900016784668,53.810001373291016,54.459999084472656,52.01923751831055,25231100,INTC,-0.6792
2021-10-18,54.18999862670898,54.560001373291016,53.720001220703125,54.470001220703125,52.02878952026367,22407600,INTC,-0.5423
2021-10-19,54.630001068115234,55.220001220703125,54.369998931884766,55.209999084472656,52.73561477661133,18392900,INTC,-0.6027
2021-10-20,55.25,55.4900016784668,55.08000183105469,55.369998931884766,52.888450622558594,16850300,INTC,-0.6027
2021-10-21,54.93000030517578,56.06999969482422,54.83000183105469,56.0,53.49021911621094,38390900,INTC,0.019000000000000003
2021-10-22,50.38999938964844,50.54999923706055,49.13999938964844,49.459999084472656,47.24332046508789,109971900,INTC,-0.6318
2021-10-25,49.83000183105469,50.06999969482422,49.310001373291016,49.40999984741211,47.1955680847168,43178800,INTC,0.7481
2021-10-26,49.400001525878906,49.43999862670898,47.93000030517578,48.27999877929688,46.11620330810547,68405400,INTC,-0.1901
2021-10-27,48.52000045776367,48.81999969482422,47.869998931884766,47.88999938964844,45.743682861328125,41081500,INTC,-0.1901
2021-10-28,48.13999938964844,48.36000061035156,47.880001068115234,48.08000183105469,45.9251708984375,31317200,INTC,0.2808
2021-10-29,48.09999847412109,49.27999877929688,47.91999816894531,49.0,46.80393981933594,42301000,INTC,0.6596
2021-11-01,49.400001525878906,49.59999847412109,49.0,49.54999923706055,47.32928466796875,28013700,INTC,0.6596
2021-11-02,49.61000061035156,49.900001525878906,49.22999954223633,49.86000061035156,47.625396728515625,27193300,INTC,0.0
2021-11-03,49.93000030517578,50.45000076293945,49.709999084472656,50.38999938964844,48.13163375854492,23962100,INTC,0.0
